Date,A,SPY
2011-05-12 00:00:00-04:00,0.19457244873046875,0.5115737915039062
2011-05-13 00:00:00-04:00,1.4593696594238281,-0.8312911987304688
2011-05-16 00:00:00-04:00,-0.16864395141601562,-0.6793899536132812
2011-05-17 00:00:00-04:00,-0.7458953857421875,-0.01599884033203125
2011-05-18 00:00:00-04:00,0.36322021484375,0.9511642456054688
2011-05-19 00:00:00-04:00,-0.36969757080078125,0.25579071044921875
2011-05-20 00:00:00-04:00,-0.29836273193359375,-0.8552474975585938
2011-05-23 00:00:00-04:00,-1.0377731323242188,-1.2388992309570312
2011-05-24 00:00:00-04:00,-0.2659263610839844,-0.08791351318359375
2011-05-25 00:00:00-04:00,0.21404075622558594,0.35170745849609375
2011-05-26 00:00:00-04:00,0.23998451232910156,0.4875640869140625
2011-05-27 00:00:00-04:00,0.13621139526367188,0.40758514404296875
2011-05-31 00:00:00-04:00,0.17512893676757812,1.11102294921875
2011-06-01 00:00:00-04:00,-1.2129154205322266,-2.42181396484375
2011-06-02 00:00:00-04:00,0.11676597595214844,-0.11188507080078125
2011-06-03 00:00:00-04:00,-0.4864616394042969,-1.0470733642578125
2011-06-06 00:00:00-04:00,-0.2399730682373047,-1.1030197143554688
2011-06-07 00:00:00-04:00,0.4151191711425781,-0.06392669677734375
2011-06-08 00:00:00-04:00,0.025926589965820312,-0.43158721923828125
2011-06-09 00:00:00-04:00,0.6291446685791016,0.78326416015625
2011-06-10 00:00:00-04:00,-0.33727264404296875,-1.4387054443359375
2011-06-13 00:00:00-04:00,-0.42807960510253906,0.0799407958984375
2011-06-14 00:00:00-04:00,0.9339847564697266,1.2948532104492188
2011-06-15 00:00:00-04:00,-1.0377521514892578,-1.8383636474609375
2011-06-16 00:00:00-04:00,-0.20107078552246094,0.22382354736328125
2011-06-17 00:00:00-04:00,0.2399730682373047,0.30362701416015625
2011-06-20 00:00:00-04:00,0.6161899566650391,0.5220718383789062
2011-06-21 00:00:00-04:00,0.9339847564697266,1.4056777954101562
2011-06-22 00:00:00-04:00,-0.5642776489257812,-0.62652587890625
2011-06-23 00:00:00-04:00,0.2788887023925781,-0.29717254638671875
2011-06-24 00:00:00-04:00,-0.5772609710693359,-1.196868896484375
2011-06-27 00:00:00-04:00,0.2335052490234375,0.9076614379882812
2011-06-28 00:00:00-04:00,1.0572223663330078,1.3414230346679688
2011-06-29 00:00:00-04:00,0.07133865356445312,0.8916091918945312
2011-06-30 00:00:00-04:00,0.3372764587402344,1.0040740966796875
2011-07-01 00:00:00-04:00,0.5772666931152344,1.5662841796875
2011-07-05 00:00:00-04:00,-0.22052764892578125,-0.08837127685546875
2011-07-06 00:00:00-04:00,0.1037750244140625,0.12856292724609375
2011-07-07 00:00:00-04:00,0.3632240295410156,1.1164779663085938
2011-07-08 00:00:00-04:00,-1.394500732421875,-0.7710800170898438
2011-07-11 00:00:00-04:00,-0.7394123077392578,-1.951873779296875
2011-07-12 00:00:00-04:00,-0.6615848541259766,-0.45787811279296875
2011-07-13 00:00:00-04:00,0.04540061950683594,0.35344696044921875
2011-07-14 00:00:00-04:00,-0.5253658294677734,-0.73095703125
2011-07-15 00:00:00-04:00,-0.1621417999267578,0.6104507446289062
2011-07-18 00:00:00-04:00,-1.0507488250732422,-0.8675079345703125
2011-07-19 00:00:00-04:00,0.9599246978759766,1.7028732299804688
2011-07-20 00:00:00-04:00,-0.01296234130859375,-0.06424713134765625
2011-07-21 00:00:00-04:00,0.0,1.4779510498046875
2011-07-22 00:00:00-04:00,-0.01946258544921875,0.07228851318359375
2011-07-25 00:00:00-04:00,-0.3178081512451172,-0.6024246215820312
2011-07-26 00:00:00-04:00,-1.0118274688720703,-0.40160369873046875
2011-07-27 00:00:00-04:00,-1.5436782836914062,-2.1928634643554688
2011-07-28 00:00:00-04:00,-0.1816082000732422,-0.3052215576171875
2011-07-29 00:00:00-04:00,-0.012969970703125,-0.714874267578125
2011-08-01 00:00:00-04:00,-0.8885955810546875,-0.4418182373046875
2011-08-02 00:00:00-04:00,-1.1999225616455078,-2.6426620483398438
2011-08-03 00:00:00-04:00,0.1686382293701172,0.54620361328125
2011-08-04 00:00:00-04:00,-1.4853076934814453,-4.747154235839844
2011-08-05 00:00:00-04:00,-0.20755767822265625,-0.14458465576171875
2011-08-08 00:00:00-04:00,-2.6138763427734375,-6.281349182128906
2011-08-09 00:00:00-04:00,1.0701923370361328,4.19293212890625
2011-08-10 00:00:00-04:00,-1.53070068359375,-4.16888427734375
2011-08-11 00:00:00-04:00,1.7252979278564453,4.048377990722656
2011-08-12 00:00:00-04:00,1.1026191711425781,0.6345672607421875
2011-08-15 00:00:00-04:00,0.8367023468017578,2.00811767578125
2011-08-16 00:00:00-04:00,-0.5642814636230469,-0.8273468017578125
2011-08-17 00:00:00-04:00,-0.5383377075195312,0.06426239013671875
2011-08-18 00:00:00-04:00,-2.3155269622802734,-4.14471435546875
2011-08-19 00:00:00-04:00,-0.7459068298339844,-1.5020904541015625
2011-08-22 00:00:00-04:00,-0.3761882781982422,0.07230377197265625
2011-08-23 00:00:00-04:00,0.8821048736572266,2.9800186157226562
2011-08-24 00:00:00-04:00,0.7912960052490234,1.3173141479492188
2011-08-25 00:00:00-04:00,-0.032428741455078125,-1.4458236694335938
2011-08-26 00:00:00-04:00,1.1934394836425781,1.357452392578125
2011-08-29 00:00:00-04:00,1.1999187469482422,2.7229995727539062
2011-08-30 00:00:00-04:00,-0.06486129760742188,0.25702667236328125
2011-08-31 00:00:00-04:00,0.16215133666992188,0.43377685546875
2011-09-01 00:00:00-04:00,-0.668060302734375,-1.0281448364257812
2011-09-02 00:00:00-04:00,-0.9339962005615234,-2.482025146484375
2011-09-06 00:00:00-04:00,-0.3113288879394531,-0.6907882690429688
2011-09-07 00:00:00-04:00,1.1480255126953125,2.6507034301757812
2011-09-08 00:00:00-04:00,-1.0053348541259766,-1.0040740966796875
2011-09-09 00:00:00-04:00,-0.5059051513671875,-2.5060958862304688
2011-09-12 00:00:00-04:00,0.03241920471191406,0.6024169921875
2011-09-13 00:00:00-04:00,0.8885955810546875,0.8594589233398438
2011-09-14 00:00:00-04:00,1.1674823760986328,1.3093109130859375
2011-09-15 00:00:00-04:00,0.29836463928222656,1.6546630859375
2011-09-16 00:00:00-04:00,-0.44104957580566406,0.5772933959960938
2011-09-19 00:00:00-04:00,-0.9080448150634766,-0.9769515991210938
2011-09-20 00:00:00-04:00,0.05837059020996094,-0.1130218505859375
2011-09-21 00:00:00-04:00,-1.8160934448242188,-2.8582077026367188
2011-09-22 00:00:00-04:00,-0.6226673126220703,-3.04388427734375
2011-09-23 00:00:00-04:00,0.2529563903808594,0.5490341186523438
2011-09-26 00:00:00-04:00,0.4605121612548828,2.1799774169921875
2011-09-27 00:00:00-04:00,0.7588729858398438,1.0496063232421875
2011-09-28 00:00:00-04:00,-1.2453269958496094,-1.9377593994140625
2011-09-29 00:00:00-04:00,0.5707759857177734,0.7347640991210938
2011-09-30 00:00:00-04:00,-0.8237342834472656,-2.341461181640625
2011-10-03 00:00:00-04:00,-1.1999168395996094,-2.5998306274414062
2011-10-04 00:00:00-04:00,1.0442619323730469,1.9457855224609375
2011-10-05 00:00:00-04:00,0.719940185546875,1.6794204711914062
2011-10-06 00:00:00-04:00,0.9210281372070312,1.67132568359375
2011-10-07 00:00:00-04:00,-1.4074745178222656,-0.6297988891601562
2011-10-10 00:00:00-04:00,1.2582950592041016,3.1246261596679688
2011-10-11 00:00:00-04:00,0.402130126953125,0.09691619873046875
2011-10-12 00:00:00-04:00,-0.09728622436523438,0.8477783203125
2011-10-13 00:00:00-04:00,-0.84967041015625,-0.19379425048828125
2011-10-14 00:00:00-04:00,0.5642871856689453,1.663238525390625
2011-10-17 00:00:00-04:00,-0.17513084411621094,-1.8892745971679688
2011-10-18 00:00:00-04:00,0.2659339904785156,1.897369384765625
2011-10-19 00:00:00-04:00,-0.31781768798828125,-1.1707382202148438
2011-10-20 00:00:00-04:00,0.4799613952636719,0.42790985107421875
2011-10-21 00:00:00-04:00,0.9988498687744141,1.8651046752929688
2011-10-24 00:00:00-04:00,1.4723377227783203,1.2272491455078125
2011-10-25 00:00:00-04:00,-1.0442562103271484,-1.9700469970703125
2011-10-26 00:00:00-04:00,-0.09080314636230469,1.009246826171875
2011-10-27 00:00:00-04:00,2.7306346893310547,3.4960403442382812
2011-10-28 00:00:00-04:00,0.5772533416748047,-0.02423858642578125
2011-10-31 00:00:00-04:00,-2.4776687622070312,-2.5029296875
2011-11-01 00:00:00-04:00,-1.154520034790039,-2.825897216796875
2011-11-02 00:00:00-04:00,0.5642852783203125,1.6067123413085938
2011-11-03 00:00:00-04:00,0.629150390625,1.8247146606445312
2011-11-04 00:00:00-04:00,-0.14269447326660156,-0.6216659545898438
2011-11-07 00:00:00-05:00,0.5383491516113281,0.6297683715820312
2011-11-08 00:00:00-05:00,0.6550865173339844,1.307952880859375
2011-11-09 00:00:00-05:00,-1.7382621765136719,-3.8109130859375
2011-11-10 00:00:00-05:00,0.5123996734619141,0.9365921020507812
2011-11-11 00:00:00-05:00,0.3891639709472656,1.8893280029296875
2011-11-14 00:00:00-05:00,0.05836677551269531,-0.9688873291015625
2011-11-15 00:00:00-05:00,0.45401954650878906,0.5006103515625
2011-11-16 00:00:00-05:00,0.2140522003173828,-1.6148147583007812
2011-11-17 00:00:00-05:00,-0.8885898590087891,-1.5905990600585938
2011-11-18 00:00:00-05:00,-0.2594413757324219,-0.1049346923828125
2011-11-21 00:00:00-05:00,-0.6615848541259766,-1.8731765747070312
2011-11-22 00:00:00-05:00,-0.13620376586914062,-0.37946319580078125
2011-11-23 00:00:00-05:00,-1.2842445373535156,-2.12347412109375
2011-11-25 00:00:00-05:00,0.14918899536132812,-0.17763519287109375
2011-11-28 00:00:00-05:00,0.8626461029052734,2.7209243774414062
2011-11-29 00:00:00-05:00,-0.09080696105957031,0.27454376220703125
2011-11-30 00:00:00-05:00,1.6085376739501953,3.988525390625
2011-12-01 00:00:00-05:00,0.20755577087402344,-0.0161285400390625
2011-12-02 00:00:00-05:00,-0.6875247955322266,-0.08881378173828125
2011-12-05 00:00:00-05:00,0.1945819854736328,1.0980682373046875
2011-12-06 00:00:00-05:00,-0.051891326904296875,0.03229522705078125
2011-12-07 00:00:00-05:00,-0.20754623413085938,0.37945556640625
2011-12-08 00:00:00-05:00,-1.4528827667236328,-2.2445602416992188
2011-12-09 00:00:00-05:00,0.5902271270751953,1.6955490112304688
2011-12-12 00:00:00-05:00,-1.0377655029296875,-1.4856185913085938
2011-12-13 00:00:00-05:00,-0.3761882781982422,-0.9365768432617188
2011-12-14 00:00:00-05:00,-0.14269256591796875,-1.0577163696289062
2011-12-15 00:00:00-05:00,0.33727264404296875,0.35526275634765625
2011-12-16 00:00:00-05:00,0.00649261474609375,0.1462554931640625
2011-12-19 00:00:00-05:00,-0.1491832733154297,-1.0562744140625
2011-12-20 00:00:00-05:00,0.8756237030029297,2.9575729370117188
2011-12-21 00:00:00-05:00,-0.1426982879638672,0.19496917724609375
2011-12-22 00:00:00-05:00,0.31133079528808594,0.8937911987304688
2011-12-23 00:00:00-05:00,0.33727455139160156,0.9100265502929688
2011-12-27 00:00:00-05:00,-0.07135009765625,0.08126068115234375
2011-12-28 00:00:00-05:00,-0.7394046783447266,-1.348785400390625
2011-12-29 00:00:00-05:00,0.6161727905273438,1.0481338500976562
2011-12-30 00:00:00-05:00,-0.084320068359375,-0.5037384033203125
2012-01-03 00:00:00-05:00,1.0053462982177734,1.6250381469726562
2012-01-04 00:00:00-05:00,-0.18810462951660156,0.16248321533203125
2012-01-05 00:00:00-05:00,0.5253734588623047,0.27628326416015625
2012-01-06 00:00:00-05:00,0.2594451904296875,-0.26812744140625
2012-01-09 00:00:00-05:00,0.6356296539306641,0.25186920166015625
2012-01-10 00:00:00-05:00,0.4669990539550781,0.901885986328125
2012-01-11 00:00:00-05:00,-0.11675262451171875,0.056884765625
2012-01-12 00:00:00-05:00,0.38916969299316406,0.251861572265625
2012-01-13 00:00:00-05:00,-0.29836463928222656,-0.5443649291992188
2012-01-17 00:00:00-05:00,0.6032123565673828,0.40625762939453125
2012-01-18 00:00:00-05:00,0.8302097320556641,1.161895751953125
2012-01-19 00:00:00-05:00,0.37618255615234375,0.5606460571289062
2012-01-20 00:00:00-05:00,-0.5513076782226562,0.39812469482421875
2012-01-23 00:00:00-05:00,0.0,-0.2762603759765625
2012-01-24 00:00:00-05:00,1.037771224975586,-0.12186431884765625
2012-01-25 00:00:00-05:00,0.9404754638671875,0.893768310546875
2012-01-26 00:00:00-05:00,-0.9015617370605469,-0.5525283813476562
2012-01-27 00:00:00-05:00,0.012969970703125,-0.04871368408203125
2012-01-30 00:00:00-05:00,0.3113365173339844,-0.36562347412109375
2012-01-31 00:00:00-05:00,-0.447540283203125,-0.04065704345703125
2012-02-01 00:00:00-05:00,1.1156005859375,0.9344024658203125
2012-02-02 00:00:00-05:00,-0.30484962463378906,0.17058563232421875
2012-02-03 00:00:00-05:00,1.0118274688720703,1.5113067626953125
2012-02-06 00:00:00-05:00,-0.40213584899902344,-0.0731048583984375
2012-02-07 00:00:00-05:00,-0.038921356201171875,0.2762298583984375
2012-02-08 00:00:00-05:00,0.23999404907226562,0.32506561279296875
2012-02-09 00:00:00-05:00,0.0778350830078125,0.138092041015625
2012-02-10 00:00:00-05:00,-0.6161785125732422,-0.8125381469726562
2012-02-13 00:00:00-05:00,-0.19458770751953125,0.8125381469726562
2012-02-14 00:00:00-05:00,-0.038909912109375,-0.138092041015625
2012-02-15 00:00:00-05:00,-0.09081077575683594,-0.5119171142578125
2012-02-16 00:00:00-05:00,0.12323760986328125,1.2106170654296875
2012-02-17 00:00:00-05:00,-0.44753265380859375,0.29254913330078125
2012-02-21 00:00:00-05:00,-0.34377098083496094,0.04868316650390625
2012-02-22 00:00:00-05:00,0.07135200500488281,-0.35746002197265625
2012-02-23 00:00:00-05:00,0.4475421905517578,0.487518310546875
2012-02-24 00:00:00-05:00,-0.252960205078125,0.2437286376953125
2012-02-27 00:00:00-05:00,0.21404457092285156,0.1869049072265625
2012-02-28 00:00:00-05:00,0.18160438537597656,0.32501220703125
2012-02-29 00:00:00-05:00,-0.0064868927001953125,-0.438751220703125
2012-03-01 00:00:00-05:00,0.3502483367919922,0.5768661499023438
2012-03-02 00:00:00-05:00,-0.28539085388183594,-0.34127044677734375
2012-03-05 00:00:00-05:00,-0.60968017578125,-0.45497894287109375
2012-03-06 00:00:00-05:00,-0.3243083953857422,-1.6250381469726562
2012-03-07 00:00:00-05:00,0.7653522491455078,0.7637252807617188
2012-03-08 00:00:00-05:00,0.5318603515625,1.0969009399414062
2012-03-09 00:00:00-05:00,0.17511940002441406,0.43070220947265625
2012-03-12 00:00:00-04:00,-0.6032009124755859,0.00812530517578125
2012-03-13 00:00:00-04:00,0.9664211273193359,2.0150375366210938
2012-03-14 00:00:00-04:00,-0.09079933166503906,-0.12191009521484375
2012-03-15 00:00:00-04:00,0.5772476196289062,0.6581802368164062
2012-03-16 00:00:00-04:00,-0.15566062927246094,0.1583099365234375
2012-03-19 00:00:00-04:00,-0.16863059997558594,0.44882965087890625
2012-03-20 00:00:00-04:00,-0.3437652587890625,-0.33460235595703125
2012-03-21 00:00:00-04:00,-0.07134246826171875,-0.1876678466796875
2012-03-22 00:00:00-04:00,-0.6550941467285156,-0.8242721557617188
2012-03-23 00:00:00-04:00,0.38268280029296875,0.36724853515625
2012-03-26 00:00:00-04:00,0.48644447326660156,1.5995330810546875
2012-03-27 00:00:00-04:00,0.40213966369628906,-0.359100341796875
2012-03-28 00:00:00-04:00,-0.7004928588867188,-0.5712356567382812
2012-03-29 00:00:00-04:00,-0.08432197570800781,-0.1959075927734375
2012-03-30 00:00:00-04:00,0.09751319885253906,0.47335052490234375
2012-04-02 00:00:00-04:00,0.23402786254882812,0.8405838012695312
2012-04-03 00:00:00-04:00,-0.026002883911132812,-0.4733734130859375
2012-04-04 00:00:00-04:00,-0.7085762023925781,-1.142486572265625
2012-04-05 00:00:00-04:00,0.6695652008056641,-0.0571441650390625
2012-04-09 00:00:00-04:00,-0.7930812835693359,-1.2812118530273438
2012-04-10 00:00:00-04:00,-0.8125820159912109,-1.8933334350585938
2012-04-11 00:00:00-04:00,0.11051177978515625,0.8976974487304688
2012-04-12 00:00:00-04:00,0.6890697479248047,1.4607772827148438
2012-04-13 00:00:00-04:00,-0.8385887145996094,-1.3465118408203125
2012-04-16 00:00:00-04:00,-0.16251373291015625,-0.07346343994140625
2012-04-17 00:00:00-04:00,0.42904090881347656,1.6566390991210938
2012-04-18 00:00:00-04:00,-0.21451950073242188,-0.38353729248046875
2012-04-19 00:00:00-04:00,-0.2600269317626953,-0.7263107299804688
2012-04-20 00:00:00-04:00,0.11700820922851562,0.1876983642578125
2012-04-23 00:00:00-04:00,-0.5395450592041016,-0.9466552734375
2012-04-24 00:00:00-04:00,-0.9556102752685547,0.4243316650390625
2012-04-25 00:00:00-04:00,0.8971023559570312,1.534271240234375
2012-04-26 00:00:00-04:00,0.52655029296875,0.7916336059570312
2012-04-27 00:00:00-04:00,0.3705329895019531,0.1876373291015625
2012-04-30 00:00:00-04:00,-0.24702072143554688,-0.4243621826171875
2012-05-01 00:00:00-04:00,0.5135536193847656,0.709991455078125
2012-05-02 00:00:00-04:00,0.04550361633300781,-0.342742919921875
2012-05-03 00:00:00-04:00,-0.53955078125,-0.8732223510742188
2012-05-04 00:00:00-04:00,-0.7800827026367188,-1.8361740112304688
2012-05-07 00:00:00-04:00,-0.09751510620117188,0.08165740966796875
2012-05-08 00:00:00-04:00,-0.38353538513183594,-0.44887542724609375
2012-05-09 00:00:00-04:00,-0.22102928161621094,-0.6610488891601562
2012-05-10 00:00:00-04:00,-0.12351226806640625,0.228546142578125
2012-05-11 00:00:00-04:00,-0.18851852416992188,-0.33463287353515625
2012-05-14 00:00:00-04:00,-0.35753631591796875,-1.2241134643554688
2012-05-15 00:00:00-04:00,1.046609878540039,-0.628387451171875
2012-05-16 00:00:00-04:00,-0.4875507354736328,-0.41616058349609375
2012-05-17 00:00:00-04:00,-0.08450508117675781,-1.6077117919921875
2012-05-18 00:00:00-04:00,-0.5850677490234375,-0.91400146484375
2012-05-21 00:00:00-04:00,0.8190879821777344,1.819854736328125
2012-05-22 00:00:00-04:00,0.3250312805175781,0.18770599365234375
2012-05-23 00:00:00-04:00,0.1820240020751953,0.05713653564453125
2012-05-24 00:00:00-04:00,0.1625194549560547,0.21216583251953125
2012-05-25 00:00:00-04:00,-0.0065021514892578125,-0.3508758544921875
2012-05-29 00:00:00-04:00,0.7605762481689453,1.3056869506835938
2012-05-30 00:00:00-04:00,-0.5395565032958984,-1.5831985473632812
2012-05-31 00:00:00-04:00,-0.44855499267578125,-0.236663818359375
2012-06-01 00:00:00-04:00,-1.5861587524414062,-2.7012252807617188
2012-06-04 00:00:00-04:00,-0.2470226287841797,-0.0489654541015625
2012-06-05 00:00:00-04:00,0.2925224304199219,0.7916183471679688
2012-06-06 00:00:00-04:00,0.9621067047119141,2.3666152954101562
2012-06-07 00:00:00-04:00,0.12350845336914062,0.065277099609375
2012-06-08 00:00:00-04:00,-0.23401832580566406,0.8569183349609375
2012-06-11 00:00:00-04:00,-0.40303802490234375,-1.3792037963867188
2012-06-12 00:00:00-04:00,0.3185253143310547,1.2322845458984375
2012-06-13 00:00:00-04:00,-0.30553245544433594,-0.6936721801757812
2012-06-14 00:00:00-04:00,0.2275257110595703,1.1425399780273438
2012-06-15 00:00:00-04:00,0.4290447235107422,1.1139755249023438
2012-06-18 00:00:00-04:00,0.09100914001464844,0.2132720947265625
2012-06-19 00:00:00-04:00,0.6500682830810547,1.0663833618164062
2012-06-20 00:00:00-04:00,-0.33153533935546875,-0.18045806884765625
2012-06-21 00:00:00-04:00,-0.9880962371826172,-2.4937210083007812
2012-06-22 00:00:00-04:00,-0.05850791931152344,0.8367233276367188
2012-06-25 00:00:00-04:00,-0.890594482421875,-1.7554702758789062
2012-06-26 00:00:00-04:00,0.21451950073242188,0.5413742065429688
2012-06-27 00:00:00-04:00,0.2340259552001953,0.9761886596679688
2012-06-28 00:00:00-04:00,-0.4095420837402344,-0.31174468994140625
2012-06-29 00:00:00-04:00,1.055908203125,2.7152481079101562
2012-07-02 00:00:00-04:00,-0.215087890625,0.33632659912109375
2012-07-03 00:00:00-04:00,0.4106330871582031,0.7382888793945312
2012-07-05 00:00:00-04:00,-0.110809326171875,-0.5086135864257812
2012-07-06 00:00:00-04:00,-0.9125137329101562,-1.066375732421875
2012-07-09 00:00:00-04:00,-0.22813034057617188,-0.1394805908203125
2012-07-10 00:00:00-04:00,-0.08473968505859375,-0.9679412841796875
2012-07-11 00:00:00-04:00,-0.19553756713867188,0.01638031005859375
2012-07-12 00:00:00-04:00,-0.4366931915283203,-0.5332107543945312
2012-07-13 00:00:00-04:00,0.33892822265625,1.8375015258789062
2012-07-16 00:00:00-04:00,-0.13688278198242188,-0.2625274658203125
2012-07-17 00:00:00-04:00,0.33241844177246094,0.7629013061523438
2012-07-18 00:00:00-04:00,0.6648292541503906,0.82855224609375
2012-07-19 00:00:00-04:00,0.06518745422363281,0.2952880859375
2012-07-20 00:00:00-04:00,-0.5866203308105469,-1.03363037109375
2012-07-23 00:00:00-04:00,-0.5670585632324219,-1.1319503784179688
2012-07-24 00:00:00-04:00,-0.7039470672607422,-0.9515838623046875
